article_id,author_id,topic_id,type_id,submission_time
5082,17359,57,18,"2015-01-27 20:07:46.619700"
5083,5994,57,34,"2015-01-27 20:14:12.612801"
5084,3873,4,23,"2015-01-27 20:14:40.299268"
5085,19497,3,2,"2015-01-27 20:47:51.643546"
5086,1189,60,43,"2015-01-27 20:48:23.325170"
5087,12588,8,23,"2015-01-27 20:53:43.311755"
5088,12491,103,23,"2015-01-27 20:55:02.787300"
5089,17764,17,45,"2015-01-27 20:58:46.497460"
5090,3684,78,22,"2015-01-27 21:09:29.323267"
5091,5386,28,48,"2015-01-27 21:12:43.983514"
5092,435,28,49,"2015-01-27 21:16:53.043938"
5093,19310,77,1,"2015-01-27 21:33:54.882735"
5094,10152,93,31,"2015-01-27 21:49:26.625125"
5095,19210,100,1,"2015-01-27 21:56:00.054212"
5096,8915,57,18,"2015-01-27 22:23:17.665338"
5097,5722,28,4,"2015-01-27 22:30:25.871832"
5098,7903,23,29,"2015-01-27 22:44:06.338140"
5099,17294,94,45,"2015-01-27 23:30:48.967663"
5100,14849,64,45,"2015-01-27 23:34:06.434919"
5101,18134,35,1,"2015-01-27 23:43:01.880030"
5102,15957,7,22,"2015-01-28 00:48:08.268977"
5103,4977,28,36,"2015-01-28 00:59:12.140870"
5104,13456,28,31,"2015-01-28 01:11:47.525493"
5105,4144,33,23,"2015-01-28 01:22:41.719856"
5106,18671,95,41,"2015-01-28 02:01:58.540188"
5107,13530,39,48,"2015-01-28 02:12:46.685578"
5108,12963,3,24,"2015-01-28 02:12:50.233282"
5109,1353,56,36,"2015-01-28 02:18:54.605263"
5110,13740,3,29,"2015-01-28 02:21:56.354820"
5111,12954,50,20,"2015-01-28 03:03:04.520338"
5112,8046,60,35,"2015-01-28 03:07:36.004967"
5113,5722,84,25,"2015-01-28 03:10:47.299430"
5114,18671,1,38,"2015-01-28 03:20:51.733906"
5115,14272,32,38,"2015-01-28 03:41:06.228157"
5116,6615,72,2,"2015-01-28 03:42:04.066529"
5117,15613,57,12,"2015-01-28 04:09:57.322494"
5118,11063,58,13,"2015-01-28 04:11:26.361416"
5119,3185,39,1,"2015-01-28 04:28:58.367628"
5120,12258,59,28,"2015-01-28 04:40:50.153188"
5121,13702,46,36,"2015-01-28 04:44:10.668160"
5122,15340,29,19,"2015-01-28 04:48:16.906309"
5123,327,1,17,"2015-01-28 05:03:53.857962"
5124,7557,59,42,"2015-01-28 05:10:18.827886"
5125,1933,9,31,"2015-01-28 05:19:15.748322"
5126,19523,95,49,"2015-01-28 05:37:23.269941"
5127,7196,58,38,"2015-01-28 05:47:43.834509"
5128,19948,81,42,"2015-01-28 05:51:51.242314"
5129,5109,77,17,"2015-01-28 06:00:19.590027"
5130,15194,52,47,"2015-01-28 06:02:40.187488"
5131,7993,39,38,"2015-01-28 06:03:38.637738"
5132,19948,8,35,"2015-01-28 06:04:34.161155"
5133,5224,71,18,"2015-01-28 06:16:02.630761"
5134,11060,64,29,"2015-01-28 06:25:40.174261"
5135,1518,3,17,"2015-01-28 06:27:59.298090"
5136,10799,26,4,"2015-01-28 06:47:02.273196"
5137,18586,77,22,"2015-01-28 06:50:03.744975"
5138,11591,60,45,"2015-01-28 06:50:21.744710"
5139,7980,24,49,"2015-01-28 06:50:45.783079"
5140,5109,58,28,"2015-01-28 06:55:04.169903"
5141,14781,14,44,"2015-01-28 06:55:48.373467"
5142,11807,24,44,"2015-01-28 06:57:57.128266"
5143,17351,28,15,"2015-01-28 07:02:25.703638"
5144,13453,60,22,"2015-01-28 07:09:12.721746"
5145,12222,22,38,"2015-01-28 07:19:19.769057"
5146,12954,28,23,"2015-01-28 07:28:30.924653"
5147,10352,94,31,"2015-01-28 07:30:02.222656"
5148,2117,85,14,"2015-01-28 07:32:40.055455"
5149,18671,48,24,"2015-01-28 07:33:01.002869"
5150,13530,26,19,"2015-01-28 07:34:55.307696"
5151,15679,25,22,"2015-01-28 07:35:51.264780"
5152,15340,16,27,"2015-01-28 07:47:35.241709"
5153,4255,57,29,"2015-01-28 07:58:37.083033"
5154,8047,52,13,"2015-01-28 07:59:06.768681"
5155,12258,27,23,"2015-01-28 08:01:41.594172"
5156,11939,1,18,"2015-01-28 08:03:09.332274"
5157,12960,103,29,"2015-01-28 08:09:49.876397"
5158,12104,77,32,"2015-01-28 08:10:08.583761"
5159,16911,61,41,"2015-01-28 08:10:49.986238"
5160,580,71,45,"2015-01-28 08:12:58.592513"
5161,9000,55,31,"2015-01-28 08:13:23.221169"
5162,18299,27,4,"2015-01-28 08:30:22.702856"
5163,6763,66,40,"2015-01-28 08:40:26.725434"
5164,10441,106,49,"2015-01-28 08:40:30.407143"
5165,13530,96,36,"2015-01-28 08:43:14.996166"
5166,19914,90,23,"2015-01-28 08:50:43.956663"
5167,8523,85,4,"2015-01-28 08:53:35.558295"
5168,5720,15,43,"2015-01-28 08:53:57.908355"
5169,6804,66,43,"2015-01-28 08:56:38.836907"
5170,17169,26,31,"2015-01-28 08:58:56.501736"
5171,14932,4,15,"2015-01-28 08:59:42.500350"
5172,7072,39,15,"2015-01-28 09:03:33.453667"
5173,13455,17,12,"2015-01-28 09:09:04.171072"
5174,17150,60,23,"2015-01-28 09:09:37.319136"
5175,5771,41,24,"2015-01-28 09:10:06.738540"
5176,15222,91,44,"2015-01-28 09:13:06.321390"
5177,13467,46,19,"2015-01-28 09:14:35.568065"
5178,7150,85,31,"2015-01-28 09:16:36.212638"
5179,12221,78,13,"2015-01-28 09:19:14.673527"
5180,17714,44,29,"2015-01-28 09:19:55.552824"
5181,17888,96,29,"2015-01-28 09:21:37.153029"
5182,12221,17,20,"2015-01-28 09:26:24.071239"
5183,10314,40,9,"2015-01-28 09:27:34.990605"
5184,18591,46,31,"2015-01-28 09:29:30.793562"
5185,959,8,45,"2015-01-28 09:30:18.858511"
5186,17915,39,48,"2015-01-28 09:31:26.661890"
5187,17122,31,25,"2015-01-28 09:38:39.005762"
5188,10132,59,18,"2015-01-28 09:42:49.704789"
5189,11617,98,29,"2015-01-28 09:44:29.245542"
5190,5722,80,44,"2015-01-28 09:48:58.202863"
5191,11970,77,24,"2015-01-28 09:51:52.606293"
5192,3790,66,24,"2015-01-28 09:56:43.500438"
5193,12983,77,49,"2015-01-28 10:03:26.801617"
5194,12115,39,19,"2015-01-28 10:04:17.495910"
5195,946,36,20,"2015-01-28 10:05:08.916468"
5196,11276,31,48,"2015-01-28 10:05:39.820676"
5197,3696,84,29,"2015-01-28 10:06:39.174602"
5198,8527,39,9,"2015-01-28 10:15:59.474855"
5199,17413,57,25,"2015-01-28 10:28:35.841916"
5200,10739,24,19,"2015-01-28 10:28:53.473956"
5201,2117,78,31,"2015-01-28 10:29:17.350991"
5202,7304,26,5,"2015-01-28 10:31:39.764604"
5203,349,78,30,"2015-01-28 10:31:46.016503"
5204,14810,26,47,"2015-01-28 10:36:54.768529"
5205,15340,77,21,"2015-01-28 10:40:21.586390"
5206,2604,48,36,"2015-01-28 10:47:02.906575"
5207,11341,78,1,"2015-01-28 10:48:45.501721"
5208,11276,80,14,"2015-01-28 10:49:55.971920"
5209,14672,93,29,"2015-01-28 10:55:11.385719"
5210,6615,96,9,"2015-01-28 10:58:54.560091"
5211,4190,103,22,"2015-01-28 11:00:57.561635"
5212,15957,83,6,"2015-01-28 11:02:02.786169"
5213,429,27,29,"2015-01-28 11:03:28.623250"
5214,6763,72,26,"2015-01-28 11:04:49.703500"
5215,5109,77,38,"2015-01-28 11:09:00.133976"
5216,17351,27,9,"2015-01-28 11:16:47.365903"
5217,5720,9,24,"2015-01-28 11:17:39.577118"
5218,10177,8,31,"2015-01-28 11:17:47.898994"
5219,5720,78,17,"2015-01-28 11:21:38.017125"
5220,19467,77,12,"2015-01-28 11:35:16.803055"
5221,8504,52,20,"2015-01-28 11:36:42.326128"
5222,10314,39,23,"2015-01-28 11:39:06.713105"
5223,8907,103,23,"2015-01-28 11:39:29.586008"
5224,1249,7,18,"2015-01-28 11:44:50.161597"
5225,2645,74,22,"2015-01-28 11:45:19.704469"
5226,19948,24,31,"2015-01-28 11:53:58.811432"
5227,17413,80,23,"2015-01-28 11:57:21.187827"
5228,16045,77,31,"2015-01-28 11:57:47.911563"
5229,4977,8,29,"2015-01-28 11:59:35.888368"
5230,598,100,42,"2015-01-28 12:00:48.124537"
5231,9076,56,24,"2015-01-28 12:05:46.824634"
5232,5114,84,49,"2015-01-28 12:07:31.467223"
5233,3746,43,22,"2015-01-28 12:09:53.805466"
5234,19272,62,31,"2015-01-28 12:10:57.882057"
5235,10314,96,21,"2015-01-28 12:11:53.755128"
5236,8915,52,48,"2015-01-28 12:12:27.602532"
5237,12963,59,41,"2015-01-28 12:23:18.544428"
5238,14820,73,29,"2015-01-28 12:29:08.252123"
5239,8708,17,1,"2015-01-28 12:32:40.502418"
5240,17714,39,13,"2015-01-28 12:35:39.502801"
5241,4977,58,47,"2015-01-28 12:37:50.124369"
5242,19024,30,46,"2015-01-28 12:41:23.387381"
5243,7241,75,1,"2015-01-28 12:43:07.755756"
5244,3515,27,17,"2015-01-28 12:44:55.749322"
5245,15705,27,44,"2015-01-28 12:51:52.159801"
5246,10441,26,29,"2015-01-28 12:53:02.976137"
5247,3928,47,23,"2015-01-28 12:54:32.041361"
5248,18957,4,41,"2015-01-28 12:59:34.752548"
5249,15630,62,36,"2015-01-28 13:00:18.936562"
5250,1518,52,43,"2015-01-28 13:03:00.282888"
5251,10690,55,23,"2015-01-28 13:07:00.942895"
5252,11996,7,15,"2015-01-28 13:13:39.888928"
5253,3696,8,22,"2015-01-28 13:13:53.214715"
5254,13830,58,31,"2015-01-28 13:16:22.957600"
5255,10739,43,25,"2015-01-28 13:21:05.733632"
5256,946,1,38,"2015-01-28 13:26:11.372506"
5257,1518,64,1,"2015-01-28 13:34:11.129075"
5258,12296,84,25,"2015-01-28 13:36:55.506375"
5259,19043,103,29,"2015-01-28 13:37:09.806196"
5260,9913,8,32,"2015-01-28 13:37:51.728795"
5261,5795,83,2,"2015-01-28 13:38:48.423462"
5262,14491,24,35,"2015-01-28 13:41:33.539866"
5263,11970,39,48,"2015-01-28 13:43:31.008352"
5264,3553,74,23,"2015-01-28 13:46:27.098755"
5265,4759,103,12,"2015-01-28 13:49:25.471615"
5266,8646,9,45,"2015-01-28 13:50:20.355204"
5267,7123,98,20,"2015-01-28 13:50:29.960609"
5268,13224,100,20,"2015-01-28 13:50:38.862562"
5269,18957,94,45,"2015-01-28 13:51:21.371697"
5270,3790,61,45,"2015-01-28 13:51:58.005546"
5271,16251,23,48,"2015-01-28 13:55:27.041612"
5272,798,103,49,"2015-01-28 13:57:24.870048"
5273,4057,39,18,"2015-01-28 14:01:03.579469"
5274,798,50,45,"2015-01-28 14:02:25.436037"
5275,10314,28,24,"2015-01-28 14:06:02.607975"
5276,7224,78,44,"2015-01-28 14:17:23.992208"
5277,18318,29,5,"2015-01-28 14:18:00.241911"
5278,14812,8,36,"2015-01-28 14:20:10.456057"
5279,9943,75,23,"2015-01-28 14:22:09.664499"
5280,10690,78,31,"2015-01-28 14:22:21.646234"
5281,5795,83,49,"2015-01-28 14:22:49.319358"
5282,8395,50,29,"2015-01-28 14:25:40.973707"
5283,672,2,35,"2015-01-28 14:27:42.229271"
5284,6225,28,14,"2015-01-28 14:29:49.638077"
5285,10351,8,18,"2015-01-28 14:36:08.544612"
5286,14849,43,9,"2015-01-28 14:39:58.100693"
5287,29,47,13,"2015-01-28 14:40:41.119537"
5288,6107,103,24,"2015-01-28 14:42:13.736430"
5289,13224,26,38,"2015-01-28 14:46:18.031156"
5290,14386,83,29,"2015-01-28 14:49:23.166353"
5291,3372,104,19,"2015-01-28 14:50:26.349794"
5292,15113,48,38,"2015-01-28 15:00:52.931348"
5293,12455,56,34,"2015-01-28 15:03:59.106768"
5294,12991,72,1,"2015-01-28 15:05:06.892349"
5295,3696,52,24,"2015-01-28 15:22:28.798100"
5296,6064,77,45,"2015-01-28 15:29:27.945178"
5297,7241,90,47,"2015-01-28 15:33:00.660133"
5298,898,58,43,"2015-01-28 15:45:28.014450"
5299,9076,27,1,"2015-01-28 15:46:27.067154"
5300,2390,1,29,"2015-01-28 15:49:05.516692"
5301,13530,46,31,"2015-01-28 15:50:07.312380"
5302,8395,36,29,"2015-01-28 15:51:52.840674"
5303,898,39,13,"2015-01-28 15:58:34.594115"
5304,9153,28,44,"2015-01-28 16:00:51.224077"
5305,11996,90,18,"2015-01-28 16:04:36.304378"
5306,4057,39,24,"2015-01-28 16:12:27.909278"
5307,8915,78,47,"2015-01-28 16:12:37.416093"
5308,11404,14,38,"2015-01-28 16:18:21.985267"
5309,5094,88,44,"2015-01-28 16:20:50.625654"
5310,8528,39,22,"2015-01-28 16:30:48.504357"
5311,19026,28,48,"2015-01-28 16:33:09.382274"
5312,16144,52,9,"2015-01-28 16:37:41.967814"
5313,14708,39,24,"2015-01-28 16:37:57.884305"
5314,10352,39,44,"2015-01-28 16:43:39.181136"
5315,11860,74,19,"2015-01-28 16:44:27.173946"
5316,18299,103,16,"2015-01-28 16:51:50.607255"
5317,485,3,48,"2015-01-28 16:56:20.588113"
5318,18180,82,23,"2015-01-28 16:56:47.930501"
5319,16093,96,31,"2015-01-28 17:07:34.717893"
5320,18326,11,1,"2015-01-28 17:16:58.985721"
5321,580,78,42,"2015-01-28 17:18:51.468859"
5322,3060,52,18,"2015-01-28 17:29:03.063660"
5323,8088,39,23,"2015-01-28 17:32:49.380123"
5324,18478,82,45,"2015-01-28 17:34:29.718245"
5325,14849,28,23,"2015-01-28 17:46:39.097928"
5326,14272,63,29,"2015-01-28 17:58:52.666122"
5327,5720,47,5,"2015-01-28 18:24:15.795819"
5328,11970,78,48,"2015-01-28 18:24:57.972005"
5329,5608,71,1,"2015-01-28 18:25:23.529096"
5330,15957,41,36,"2015-01-28 18:27:15.852395"
5331,14173,1,2,"2015-01-28 18:30:44.038429"
5332,6329,103,38,"2015-01-28 18:33:18.645848"
5333,11970,46,31,"2015-01-28 18:34:32.911886"
5334,13575,77,38,"2015-01-28 18:35:53.224362"
5335,13702,50,18,"2015-01-28 18:50:38.699822"
5336,15630,75,25,"2015-01-28 19:07:00.747310"
5337,7150,3,9,"2015-01-28 19:12:16.572751"
5338,11532,43,42,"2015-01-28 19:19:56.914948"
5339,18981,24,12,"2015-01-28 19:22:16.725335"
5340,14665,5,49,"2015-01-28 19:26:18.929363"
5341,15340,75,19,"2015-01-28 19:28:35.068018"
5342,7714,57,21,"2015-01-28 19:35:25.118855"
5343,4977,27,49,"2015-01-28 19:43:00.012189"
5344,10951,46,48,"2015-01-28 19:45:56.648237"
5345,2117,3,38,"2015-01-28 19:51:59.345938"
5346,3873,57,34,"2015-01-28 19:56:02.727797"
5347,10320,31,20,"2015-01-28 19:58:19.994446"
5348,3696,25,34,"2015-01-28 20:04:07.123479"
5349,16410,28,26,"2015-01-28 20:17:41.957415"
5350,10062,28,31,"2015-01-28 20:25:36.856463"
5351,17351,28,31,"2015-01-28 20:26:48.893430"
5352,4057,85,20,"2015-01-28 21:06:03.042125"
5353,7150,3,34,"2015-01-28 21:07:32.592042"
5354,13930,98,38,"2015-01-28 21:10:45.392336"
5355,15325,59,29,"2015-01-28 21:16:05.935301"
5356,19152,2,45,"2015-01-28 21:17:05.069882"
5357,12425,27,43,"2015-01-28 21:45:54.712833"
5358,9943,39,24,"2015-01-28 21:51:15.222053"
5359,11383,30,28,"2015-01-28 21:55:37.217029"
5360,14474,4,12,"2015-01-28 22:11:56.742192"
5361,18981,28,19,"2015-01-28 22:31:27.440240"
5362,17413,26,1,"2015-01-28 22:52:17.734209"
5363,19446,103,30,"2015-01-28 22:52:58.498931"
5364,7481,39,24,"2015-01-28 22:58:39.837590"
5365,10320,103,15,"2015-01-28 23:28:50.817541"
5366,13455,90,29,"2015-01-28 23:59:08.408904"
5367,10638,98,22,"2015-01-29 00:11:06.681007"
5368,2228,66,20,"2015-01-29 00:51:10.905085"
5369,11443,2,45,"2015-01-29 01:47:14.801270"
5370,1518,39,31,"2015-01-29 02:08:00.573973"
5371,12104,81,26,"2015-01-29 02:24:20.501854"
5372,9913,34,22,"2015-01-29 02:43:51.397408"
5373,9913,75,1,"2015-01-29 03:11:10.596200"
5374,17359,85,43,"2015-01-29 03:30:07.151121"
5375,6225,40,43,"2015-01-29 03:34:44.958331"
5376,3110,31,31,"2015-01-29 03:38:13.659990"
5377,14849,26,49,"2015-01-29 03:54:17.571947"
5378,10441,28,44,"2015-01-29 04:13:24.795168"
5379,946,8,23,"2015-01-29 04:20:50.263042"
5380,19393,77,15,"2015-01-29 04:55:00.932500"
5381,17169,53,43,"2015-01-29 05:02:01.315961"
5382,3110,27,19,"2015-01-29 05:13:00.670515"
5383,14124,72,49,"2015-01-29 05:24:13.546204"
5384,1254,28,29,"2015-01-29 05:39:23.691088"
5385,3553,96,38,"2015-01-29 05:45:52.315602"
5386,12967,43,43,"2015-01-29 05:53:30.259263"
5387,17150,24,24,"2015-01-29 06:17:03.679472"
5388,2155,12,34,"2015-01-29 06:22:30.284942"
5389,19079,7,24,"2015-01-29 06:25:07.763291"
5390,7150,28,29,"2015-01-29 06:30:29.750201"
5391,6839,26,21,"2015-01-29 06:30:31.881337"
5392,7304,64,4,"2015-01-29 06:32:51.076066"
5393,12104,7,2,"2015-01-29 06:35:11.959269"
5394,9943,29,2,"2015-01-29 06:45:55.839829"
5395,4977,39,31,"2015-01-29 06:56:20.486580"
5396,9943,71,29,"2015-01-29 07:01:22.101388"
5397,1518,80,34,"2015-01-29 07:03:22.602834"
5398,10352,103,44,"2015-01-29 07:20:47.756567"
5399,15497,96,28,"2015-01-29 07:22:10.900163"
5400,18775,59,5,"2015-01-29 07:28:53.959668"
5401,7477,3,38,"2015-01-29 07:37:09.638046"
5402,8665,52,31,"2015-01-29 07:47:21.995881"
5403,3790,30,29,"2015-01-29 07:47:58.844209"
5404,15613,8,34,"2015-01-29 07:51:23.922999"
5405,18770,3,1,"2015-01-29 07:52:31.477502"
5406,7241,8,38,"2015-01-29 08:00:49.245110"
5407,36,57,41,"2015-01-29 08:04:56.337330"
5408,8915,41,1,"2015-01-29 08:05:18.457803"
5409,18098,83,15,"2015-01-29 08:06:50.712169"
5410,8829,106,24,"2015-01-29 08:08:32.919093"
5411,9328,100,17,"2015-01-29 08:09:14.368003"
5412,17413,55,34,"2015-01-29 08:18:25.813226"
5413,13702,94,34,"2015-01-29 08:20:56.924851"
5414,8656,99,1,"2015-01-29 08:27:24.164632"
5415,12967,103,23,"2015-01-29 08:28:00.629326"
5416,11404,34,32,"2015-01-29 08:29:19.960191"
5417,19152,90,22,"2015-01-29 08:40:07.711144"
5418,6615,14,29,"2015-01-29 08:50:44.954920"
5419,14686,78,1,"2015-01-29 08:57:10.658624"
5420,2691,96,1,"2015-01-29 09:01:29.190074"
5421,13467,38,31,"2015-01-29 09:11:06.074995"
5422,699,97,45,"2015-01-29 09:16:55.084180"
5423,14495,17,25,"2015-01-29 09:20:59.388464"
5424,14085,3,28,"2015-01-29 09:24:41.779586"
5425,13456,2,40,"2015-01-29 09:27:06.481031"
5426,7557,66,29,"2015-01-29 09:35:18.741518"
5427,5109,103,44,"2015-01-29 09:42:23.597358"
5428,15340,65,43,"2015-01-29 09:48:21.025919"
5429,2218,66,47,"2015-01-29 09:48:42.851720"
5430,13760,65,5,"2015-01-29 09:53:55.180957"
5431,3790,103,48,"2015-01-29 09:55:38.912345"
5432,16045,62,48,"2015-01-29 10:02:52.230577"
5433,5998,38,29,"2015-01-29 10:05:50.151422"
5434,19043,61,47,"2015-01-29 10:09:09.306161"
5435,12121,77,14,"2015-01-29 10:09:21.725783"
5436,14375,78,1,"2015-01-29 10:09:25.351339"
5437,6114,59,1,"2015-01-29 10:10:21.781409"
5438,9271,77,24,"2015-01-29 10:11:44.810196"
5439,5873,57,23,"2015-01-29 10:14:30.353693"
5440,15116,27,22,"2015-01-29 10:15:36.322655"
5441,16820,42,48,"2015-01-29 10:18:42.974562"
5442,2117,65,15,"2015-01-29 10:20:36.328560"
5443,3761,46,19,"2015-01-29 10:22:32.495499"
5444,9453,103,43,"2015-01-29 10:23:34.220361"
5445,10953,93,34,"2015-01-29 10:23:55.947535"
5446,18326,28,46,"2015-01-29 10:27:56.300565"
5447,10739,77,9,"2015-01-29 10:29:29.534542"
5448,9674,61,30,"2015-01-29 10:31:08.455239"
5449,3185,52,18,"2015-01-29 10:34:44.918011"
5450,18832,48,26,"2015-01-29 10:36:15.631601"
5451,3696,98,43,"2015-01-29 10:37:28.942475"
5452,8773,28,21,"2015-01-29 10:38:49.890939"
5453,18595,27,15,"2015-01-29 10:40:16.727373"
5454,15705,4,49,"2015-01-29 10:44:33.542018"
5455,13037,106,46,"2015-01-29 10:45:15.124703"
5456,9324,39,29,"2015-01-29 10:50:56.036449"
5457,9913,57,20,"2015-01-29 10:52:48.941563"
5458,11617,30,36,"2015-01-29 10:53:23.017031"
5459,1623,3,5,"2015-01-29 11:03:07.577178"
5460,2631,1,4,"2015-01-29 11:06:51.301475"
5461,5720,59,1,"2015-01-29 11:08:29.312721"
5462,19393,70,29,"2015-01-29 11:11:39.755319"
5463,8523,30,41,"2015-01-29 11:14:30.116145"
5464,798,14,9,"2015-01-29 11:15:11.176945"
5465,580,66,40,"2015-01-29 11:24:50.689281"
5466,18171,90,24,"2015-01-29 11:26:01.141038"
5467,17318,28,19,"2015-01-29 11:29:20.146847"
5468,718,43,43,"2015-01-29 11:35:07.886025"
5469,18671,14,31,"2015-01-29 11:38:18.105345"
5470,11996,28,46,"2015-01-29 11:38:48.036279"
5471,15630,27,22,"2015-01-29 11:40:11.816244"
5472,11518,106,42,"2015-01-29 11:44:56.574837"
5473,6951,62,42,"2015-01-29 11:46:47.243039"
5474,2490,14,34,"2015-01-29 11:48:11.086177"
5475,4800,39,18,"2015-01-29 11:49:51.598290"
5476,19668,17,14,"2015-01-29 11:52:42.693810"
5477,4195,27,12,"2015-01-29 11:57:08.662686"
5478,5332,78,34,"2015-01-29 12:02:03.948712"
5479,19014,86,44,"2015-01-29 12:04:28.886477"
5480,5720,24,9,"2015-01-29 12:18:03.444749"
5481,2155,72,29,"2015-01-29 12:20:26.141574"
5482,10739,3,29,"2015-01-29 12:21:02.043303"
5483,6763,23,24,"2015-01-29 12:23:32.703850"
5484,1416,78,2,"2015-01-29 12:35:54.016278"
5485,8474,4,24,"2015-01-29 12:37:34.257953"
5486,6615,78,22,"2015-01-29 12:38:33.163433"
5487,13224,9,2,"2015-01-29 12:47:28.079209"
5488,8915,81,34,"2015-01-29 12:51:22.288841"
5489,11346,66,18,"2015-01-29 12:51:33.966745"
5490,7123,8,48,"2015-01-29 12:52:31.201618"
5491,13530,77,29,"2015-01-29 12:52:46.031028"
5492,4379,91,32,"2015-01-29 12:56:20.388263"
5493,12954,56,15,"2015-01-29 13:00:31.217084"
5494,5294,18,31,"2015-01-29 13:00:48.510981"
5495,12035,103,15,"2015-01-29 13:00:54.074433"
5496,7600,52,35,"2015-01-29 13:01:09.287200"
5497,14326,106,29,"2015-01-29 13:02:05.412441"
5498,9943,78,45,"2015-01-29 13:04:51.413656"
5499,12536,103,5,"2015-01-29 13:05:46.220316"
5500,12491,103,49,"2015-01-29 13:10:23.831584"
5501,15781,8,45,"2015-01-29 13:12:36.054994"
5502,6763,60,45,"2015-01-29 13:13:26.421638"
5503,7463,103,2,"2015-01-29 13:18:21.229023"
5504,15340,49,12,"2015-01-29 13:19:38.129550"
5505,14372,16,1,"2015-01-29 13:22:38.157937"
5506,10314,30,42,"2015-01-29 13:28:36.046586"
5507,18478,28,38,"2015-01-29 13:31:08.941223"
5508,12104,81,12,"2015-01-29 13:49:02.894161"
5509,8523,93,20,"2015-01-29 13:53:17.987396"
5510,5722,43,20,"2015-01-29 14:02:00.454499"
5511,946,91,31,"2015-01-29 14:02:53.441020"
5512,7123,52,31,"2015-01-29 14:02:58.584981"
5513,7089,39,31,"2015-01-29 14:09:54.815931"
5514,11416,1,48,"2015-01-29 14:12:01.354442"
5515,11416,96,29,"2015-01-29 14:12:11.630790"
5516,11346,3,5,"2015-01-29 14:12:50.982340"
5517,11996,3,43,"2015-01-29 14:14:09.388244"
5518,1416,47,41,"2015-01-29 14:15:32.967400"
5519,16410,52,45,"2015-01-29 14:15:52.000051"
5520,2117,62,48,"2015-01-29 14:16:55.182841"
5521,3117,103,44,"2015-01-29 14:23:19.597675"
5522,6064,17,24,"2015-01-29 14:26:53.912144"
5523,13740,71,29,"2015-01-29 14:47:16.660523"
5524,7123,27,45,"2015-01-29 14:47:28.113756"
5525,8582,103,1,"2015-01-29 14:51:09.380114"
5526,15705,52,38,"2015-01-29 14:52:51.526080"
5527,10739,40,38,"2015-01-29 15:11:48.949861"
5528,9000,84,2,"2015-01-29 15:11:52.266505"
5529,11346,48,43,"2015-01-29 15:15:29.126225"
5530,7211,17,22,"2015-01-29 15:17:44.057038"
5531,10222,78,48,"2015-01-29 15:27:18.656249"
5532,5028,52,26,"2015-01-29 15:27:37.788983"
5533,19152,14,19,"2015-01-29 15:35:56.354295"
5534,10314,14,45,"2015-01-29 15:36:12.586442"
5535,15705,78,4,"2015-01-29 15:38:44.871509"
5536,6741,81,34,"2015-01-29 15:51:22.023240"
5537,8474,47,31,"2015-01-29 15:54:52.862433"
5538,4057,78,29,"2015-01-29 16:04:54.753826"
5539,14810,96,36,"2015-01-29 16:11:57.455245"
5540,14495,59,18,"2015-01-29 16:24:18.738876"
5541,11346,106,15,"2015-01-29 16:32:52.112000"
5542,8656,103,38,"2015-01-29 16:37:28.137714"
5543,6763,17,43,"2015-01-29 16:45:39.231626"
5544,16692,38,20,"2015-01-29 16:54:58.487609"
5545,10103,1,1,"2015-01-29 17:06:47.961656"
5546,7196,92,43,"2015-01-29 17:08:36.780611"
5547,17169,52,24,"2015-01-29 17:09:23.095391"
5548,8523,106,18,"2015-01-29 17:15:13.657551"
5549,7557,96,34,"2015-01-29 17:44:44.557523"
5550,18671,60,1,"2015-01-29 17:52:31.946552"
5551,9943,88,17,"2015-01-29 17:57:30.363259"
5552,10352,77,35,"2015-01-29 18:10:53.194522"
5553,11443,8,48,"2015-01-29 18:23:45.462420"
5554,18586,1,42,"2015-01-29 18:24:15.431988"
